,logFC,AveExpr,t,P.Value,adj.P.Val,B
AT2G18750,0.166435358477687,6.91733320088233,1.80790349473766,0.0851700264478917,0.194221566153349,-5.26770212434183
AT1G78150,0.134979454585512,6.7246256251889,1.80697340875134,0.0853195530445785,0.194524907258032,-5.2675395641075
AT4G32850,-0.238410809087882,7.4080951026201,-1.80692975670642,0.0853265764204919,0.194524907258032,-5.26940658034641
AT1G72070,-0.470278013352544,1.69496374222877,-1.80690393407969,0.0853307313764242,0.194524907258032,-4.54129231753427
AT4G16380,-0.312780822636365,7.50347828902139,-1.80651519658457,0.0853933018911259,0.194646496957713,-5.27014395439155
AT5G05420,-1.68494540563524,-1.79319029357905,-1.80639748103994,0.085412257032309,0.194668653718356,-4.11247062160908
AT1G53850,0.246169546524655,6.24276073005595,1.80628956207497,0.0854296378870092,0.194687218017098,-5.26017721522412
AT4G03205,0.437748168261939,2.856444955601,1.8061312950749,0.0854551330785402,0.194724268219179,-4.78155769773121
AT1G63230,0.396569314437072,1.30052946844234,1.80587731714306,0.0854960601164363,0.194796470736541,-4.48385961919301
AT1G01920,0.388674369267521,4.428129329236,1.80576774463983,0.0855137223258058,0.1948156561794,-5.07773084635261
AT2G31300,0.363759293328952,3.37587371982716,1.80536450746599,0.0855787481884831,0.194931466146849,-4.88751922058191
AT1G71720,-0.633187569979375,3.30302414245795,-1.80533783311963,0.0855830511949282,0.194931466146849,-4.83030651346122
AT2G28230,0.295036403375347,4.0713635153975,1.80493621501126,0.0856478614261505,0.195058007655926,-5.00924843225923
AT2G40470,0.495259026468804,1.98479691071488,1.80446018464376,0.0857247349022446,0.19520743478886,-4.62419979287761
AT2G32480,-0.671446118759419,4.8647950059508,-1.80439046525749,0.0857359988110868,0.19520743478886,-5.11348610744664
AT5G06060,0.298850380067772,4.50647123490945,1.80435793903109,0.085741254208257,0.19520743478886,-5.08269085423871
AT3G61600,-0.169765383141993,6.52562022856181,-1.80390201489771,0.0858149491719472,0.195345072032671,-5.26973881342404
AT3G03110,0.266215571628498,4.9031524091769,1.80386928000424,0.0858202425092301,0.195345072032671,-5.16112848410655
AT1G68490,0.158566201080879,5.78967317049777,1.80372078112796,0.085844258810089,0.195378641299576,-5.23724641858402
AT3G03280,-0.881446616402567,1.25227116713122,-1.80359270065042,0.0858649775828578,0.195404699065815,-4.41835268232246
AT3G49780,-0.613996145887837,5.50289291784272,-1.80330223837378,0.0859119799070536,0.195485610988342,-5.18960347157571
AT5G11710,0.119781808827209,7.17605757956953,1.80325837964204,0.0859190790231018,0.195485610988342,-5.27574680929812
AT5G14620,0.276980170688142,4.2436889439895,1.80316635300647,0.0859339764052934,0.195498405204358,-5.03214188541238
AT5G66590,0.401426736363941,4.40413797688921,1.8029306597588,0.0859721409264063,0.195564123311605,-5.06755613692672
AT5G03985,-0.51973645663801,0.435559717862576,-1.80270506540006,0.0860086839553847,0.195626139164816,-4.34765545624875
AT4G00300,-0.479838055264149,5.9466209457521,-1.80254076297289,0.0860353070527042,0.195658489870837,-5.23352907475318
AT4G08310,0.367563099171687,5.45283930638224,1.80250273114252,0.0860414706405436,0.195658489870837,-5.21801412604715
AT4G17030,0.382585400074413,4.35347911189927,1.80207899266386,0.086110169264586,0.195774021470862,-5.05509467314253
AT5G23380,0.360347463155057,3.86199362705739,1.80206619748538,0.086112244423117,0.195774021470862,-4.96166941550292
AT5G27380,0.171959218530565,6.51609470448569,1.80201753140248,0.0861201376233067,0.195774021470862,-5.27435102538417
AT1G51460,0.813563000258067,-0.195155783014945,1.80122950914143,0.0862480350767899,0.196043625126022,-4.31365927457579
AT2G08340,-0.863942017608744,-1.00384175250902,-1.80061378982075,0.0863480820128591,0.196222574536841,-4.2072400076405
AT1G62190,-1.32284921421567,-0.83487127521581,-1.80059637579515,0.0863509130434869,0.196222574536841,-4.15025439737398
AT1G79630,0.200557868229523,4.82195006504065,1.8005731560588,0.0863546880445103,0.196222574536841,-5.13798530612095
AT3G47530,0.417978792260608,2.15991621827982,1.80038041200493,0.0863860293666467,0.196272634085893,-4.66550584390971
AT3G10527,-0.870903762599653,-1.04457225742522,-1.80019437645517,0.0864162891971067,0.196309555286736,-4.13801426367264
AT2G41520,0.125287027665231,5.15411611308661,1.8001096381321,0.0864300754537093,0.196309555286736,-5.18913549373318
AT3G15640,0.264924773582074,7.05420610804054,1.80005477018786,0.0864390030521253,0.196309555286736,-5.28086625907369
AT1G75210,0.247736727212946,5.06639202154827,1.80005153184985,0.0864395299891594,0.196309555286736,-5.17491852664274
AT1G31770,0.39537878228867,6.6869497784549,1.7997834022033,0.0864831692645129,0.196387504911767,-5.28104899117888
AT2G35720,0.204101809288616,4.22381412948916,1.79964371199609,0.0865059120228222,0.19641799067655,-5.05446932985345
AT1G07640,0.299396231585213,4.79951911578038,1.79946246594661,0.0865354281529686,0.196442968760902,-5.14537820253572
AT1G23010,0.296370874835975,4.09889956519954,1.79946171379423,0.0865355506600443,0.196442968760902,-5.07695624576381
AT1G21930,0.187667632773079,3.72165627778231,1.79915287306347,0.0865858659029763,0.196536023821981,-4.95495321176204
AT4G24480,-0.325179426632884,5.87632762233113,-1.79882958142135,0.0866385625970214,0.196632700887506,-5.2437125242277
AT5G16540,-0.317539903529662,3.83295750985566,-1.79877713638475,0.0866471137829241,0.196632700887506,-4.96923722219059
AT2G36080,0.259909016759013,4.5873294085953,1.79853393591317,0.0866867772856703,0.196691291147463,-5.10783931736995
AT1G29440,-3.80471404467604,-1.58751276674848,-1.79850441284436,0.0866915932661803,0.196691291147463,-4.11923157258003
AT4G01550,-0.320584852213558,3.39268000721622,-1.79815689654504,0.0867482996439317,0.1967987684561,-4.88933394190309
AT5G25880,-0.735493899368515,2.26808796621505,-1.79764131777934,0.086832489025741,0.19696856436701,-4.6366068411331
AT1G53950,0.491295752596735,0.432644320289459,1.79748468697758,0.0868580794454253,0.197005413676519,-4.32189874133812
AT1G74360,-0.641812356821282,3.40129544054479,-1.7970669838613,0.086926355942966,0.197118874210346,-4.8441611292265
AT4G15490,-0.786463191198621,1.23684300418348,-1.79706423602776,0.0869268052494961,0.197118874210346,-4.57724203812839
AT5G39850,-0.308070632682303,3.81827947270864,-1.7969169432538,0.086950892478849,0.197152287130702,-4.99249060059762
AT3G04350,-0.226145509975651,5.85739438666479,-1.79636307819337,0.0870415194548654,0.197336548731831,-5.24593130896351
AT1G31870,0.173210490241734,5.04824063963232,1.79597682353015,0.087104769356279,0.197458709326848,-5.18320216654866
AT2G18850,0.282457698287374,3.30223725880562,1.79582847488579,0.0871290722956069,0.197461747022283,-4.89003460047444
AT1G53200,0.370660449084362,3.46350945068495,1.79578046638778,0.0871369384559025,0.197461747022283,-4.89837295369263
AT3G15360,-1.32285852525689,4.59824911143044,-1.79576702076278,0.0871391416228306,0.197461747022283,-5.02031204488171
AT2G38240,-1.62199188452238,-2.72451957243057,-1.79569770093503,0.0871505009643864,0.197461747022283,-4.12283058923311
AT5G03780,0.390353719271903,2.13399835098934,1.79568278338567,0.0871529456496833,0.197461747022283,-4.63506951343665
AT5G42650,-0.490851874340715,4.81225070405058,-1.79551483919969,0.0871804724115595,0.197497542767976,-5.12052853189183
AT5G08200,-0.158878964833616,4.80633382152714,-1.79542002563429,0.0871960160812034,0.197497542767976,-5.1502154589807
AT1G68150,-0.53923970404798,4.43993986693044,-1.79541492987909,0.0871968515437169,0.197497542767976,-5.07169541889199
AT3G13070,0.213182351236385,5.48446448854933,1.79527359109129,0.0872200271743182,0.19752881100501,-5.23133912705365
AT5G54850,-0.324531065211808,3.56416225436816,-1.79521541019113,0.0872295687739455,0.197529198598643,-4.92932349177654
AT2G02910,-0.318775562967343,3.46231176367376,-1.79495546703589,0.0872722101914504,0.19760453177613,-4.9199402218405
AT1G79350,0.139390644932357,5.84375415198168,1.79436876508091,0.0873685199155961,0.197801353218856,-5.25707996833327
AT4G14640,0.465300314779785,2.48803417770417,1.79414453938827,0.0874053518591905,0.19784395971535,-4.70907304105239
AT4G36660,0.249124754393918,4.35569139162343,1.79413992540344,0.0874061099065015,0.19784395971535,-5.08065583013841
AT2G41210,0.433341921726996,1.93326232620042,1.7940543258948,0.0874201743744516,0.197854549690084,-4.59346064793822
AT1G70160,-0.270041844091128,6.58116188894597,-1.79395286425362,0.0874368476157615,0.197871041088594,-5.28557301116234
AT5G12880,-0.752134619129182,3.30812142240662,-1.79388107196685,0.0874486469410408,0.197874538904067,-4.84210792165716
AT1G78110,0.359261326819684,4.40888766052989,1.7938292377958,0.0874571669340226,0.197874538904067,-5.09026593124849
AT5G02750,0.401203154172967,2.28614939741729,1.79376669203925,0.0874674485494024,0.197876563148895,-4.68498753824801
AT1G65850,-0.68813378702133,1.92095640041352,-1.7937059169197,0.0874774401003643,0.19787793082044,-4.55116966091599
AT2G37170,-0.3476915023078,10.3046854941502,-1.79355793852289,0.087501772177095,0.197898735358149,-5.25940035542887
AT5G05170,-0.23045655113226,9.64147860325132,-1.7935242290297,0.0875073158460382,0.197898735358149,-5.26960810118077
AT5G47400,0.224782855135156,4.01556542024522,1.79347871513545,0.0875148012812458,0.197898735358149,-5.01689563902259
AT1G63260,0.439574848767776,2.76206025270264,1.79294685236876,0.0876023151077766,0.198075383725403,-4.75637596923976
AT1G76590,-0.938664132643622,3.11764802676609,-1.79230466582665,0.0877080828090808,0.198275312407758,-4.81885722993689
AT1G15730,-0.663576473001845,3.27297504240455,-1.79229576967037,0.0877095487762023,0.198275312407758,-4.86788845388426
AT5G11840,-0.361894401038199,3.88299573707405,-1.79213138252014,0.0877366413893942,0.198308427338176,-4.9766224015707
AT3G17920,-0.243070389700796,4.68584209580297,-1.79209273204334,0.0877430124185563,0.198308427338176,-5.12885858069161
AT1G50000,0.361824546202484,1.77390317665119,1.79198444585153,0.0877608641239547,0.198316143966826,-4.61854616398278
AT5G15940,-0.51031063144303,1.23076675997475,-1.79195789147768,0.0877652422707076,0.198316143966826,-4.49204425219029
AT2G40540,0.294570994074218,5.79166401178641,1.79166705390988,0.0878132064303634,0.198403257401078,-5.25557185456513
AT1G29530,-0.286988946606853,3.82160385394538,-1.79160642897101,0.0878232073918088,0.198404588127674,-4.98688641343593
AT3G46880,0.808393278299883,0.535766212071629,1.79142942762935,0.0878524119676347,0.198449297500829,-4.41264847797753
AT1G75400,-0.146630368922328,6.16337259386889,-1.79135419181519,0.0878648281484149,0.198456078149425,-5.27896960411386
AT1G44170,-0.336613366260668,7.02077578810218,-1.79104833368239,0.0879153196148935,0.198548846955427,-5.29533835789768
AT3G07140,0.177795278311529,5.53749333615817,1.79091401848045,0.0879375004814762,0.198577665789986,-5.23829970350256
AT3G01080,-1.37223810784589,1.4462750980827,-1.79049421168609,0.0880068587762074,0.198713001606947,-4.42566306955117
AT1G14700,-1.91471196568781,1.20107326301307,-1.79031982497841,0.0880356839566782,0.198756797451727,-4.42228043739163
AT3G11460,0.554405518432845,1.05478898866772,1.79011254223493,0.0880699573022747,0.198812882837005,-4.46367912860854
AT3G02820,0.352439109957542,3.10893124220197,1.7895022052217,0.0881709410729874,0.199019535048568,-4.86806254572977
AT1G32490,0.156382516172565,6.06236831664279,1.78836606454117,0.0883591889691691,0.199423094589945,-5.28148803962783
AT1G74810,1.32520535903196,-0.924002722807145,1.78790421817781,0.0884358119506984,0.199574661805023,-4.15640817953012
AT1G29460,-3.58171110012677,-1.92710706062408,-1.7876301074655,0.0884813156807448,0.199642939935419,-4.13356615488092
AT1G28530,0.459420171501101,2.526872155868,1.78760786511034,0.0884850089097068,0.199642939935419,-4.75085537501559
AT1G09867,0.680790787458729,-0.282690808836277,1.7874838986027,0.0885055953553324,0.199668016918922,-4.28817093296546
AT5G27110,0.5106502853446,1.52090927778305,1.78719269612921,0.0885539700693422,0.199755771970223,-4.58295578720997
AT3G49370,-0.433515556174259,3.36505193481141,-1.7870637411708,0.0885753994433866,0.199763119141519,-4.88982698960953
AT1G64280,-0.297619595090682,5.72503382932607,-1.78704993296583,0.0885776943180991,0.199763119141519,-5.25533116807619
AT3G29290,-0.676736337587438,3.19730396585392,-1.78700202747831,0.0885856564390377,0.199763119141519,-4.83982088160131
AT3G44740,0.392046155483114,2.40779942186085,1.78686091780144,0.088609113139289,0.199794641670362,-4.7100031151014
AT2G30540,-3.35261472111481,-0.941403833257179,-1.78672877974665,0.0886310833552444,0.199822806110006,-4.1331925507512
AT2G45070,0.174202013942026,6.97619680418727,1.78641873991209,0.0886826512893749,0.19991768679072,-5.30270028486331
AT4G21090,0.253745263155032,3.60815977448033,1.78631008589891,0.0887007295038661,0.199932469487712,-4.9506599781917
AT5G14750,0.486310234298352,3.75105700121265,1.78625194199055,0.0887104049890557,0.199932469487712,-5.0020947882295
AT4G10590,-0.171612547197065,5.35481777246001,-1.78620833395375,0.0887176622195472,0.199932469487712,-5.22302236828197
ATMG00516,-0.763801201481821,0.620551442144334,-1.78610494716801,0.0887348698552582,0.199949872426386,-4.33733565464063
AT5G02480,-0.228451079297565,7.53158412462731,-1.7858221733999,0.0887819493002514,0.200032092949235,-5.30283489255783
AT5G18080,-2.79296028791155,-2.73499116190905,-1.7857718107966,0.0887903365145156,0.200032092949235,-4.13923556063079
AT4G25410,-0.429342161118634,1.96508197531656,-1.78564163450032,0.0888120188007482,0.200059559341715,-4.63925598034782
AT4G18480,-1.2506913554384,5.51120732496687,-1.78537673301712,0.0888561551810235,0.200127850310109,-5.21126791092492
AT3G08570,0.456300733889465,2.51164399575392,1.7853218574484,0.0888653006079035,0.200127850310109,-4.75572076762582
AT5G59780,-0.464055789424981,7.12680080068826,-1.78528485542752,0.0888714677328853,0.200127850310109,-5.30445402419123
AT5G24610,0.199319022911441,5.23987146103714,1.78523180680009,0.0888803099906659,0.200127850310109,-5.20640643766868
AT5G39420,0.686598961287953,0.40958894555922,1.78516004637432,0.0888922723813473,0.200133043795716,-4.33651029250884
AT1G25220,0.289094906558526,4.76522028649864,1.78510407053408,0.0889016044640931,0.200133043795716,-5.16873648754034
AT5G39050,-1.1335537091865,2.35745296407886,-1.78495985944547,0.0889256507004861,0.20016579997504,-4.73738841921978
AT2G41550,0.343357395620902,2.85919254134826,1.78467401405897,0.0889733301335817,0.200251740253673,-4.79842195199818
AT1G25375,0.269858666345259,3.68938400630385,1.78429318316405,0.0890368876331384,0.200346070719251,-4.9936351339134
AT3G24740,-0.193941664597048,5.44406838561368,-1.78427260981916,0.0890403222701634,0.200346070719251,-5.2379073486962
AT3G26115,0.364435097451719,1.60248187351241,1.78425205393458,0.0890437541066729,0.200346070719251,-4.57148622890182
AT1G05850,-0.220765821758279,9.278276991883,-1.78416979687862,0.0890574881930686,0.200355587098173,-5.29035101818595
AT5G01920,-0.756708678956616,4.57700449992651,-1.78405050444763,0.0890774091617313,0.200379018795144,-5.09820143561553
AT2G40880,-0.762234442369254,3.45911281609869,-1.78272181807656,0.0892995506816906,0.200857290692492,-4.89673731695482
AT1G61740,-0.412307532391253,7.06840155401694,-1.7824937469582,0.0893377297424605,0.200921726551912,-5.30835802069022
AT3G26210,-0.60226270482563,4.98422656951475,-1.7823012354951,0.0893699671044152,0.200972787130475,-5.14831070058627
AT4G39795,-0.641677967319472,2.60229139176281,-1.7821724896574,0.0893915320864733,0.200999839614171,-4.72567986472319
AT3G12150,-0.297906206543599,4.59520586520092,-1.7820149049042,0.0894179337208102,0.201037760541241,-5.11398490742763
AT2G46820,-2.19019269522771,5.73984616592622,-1.78182257729599,0.0894501652799838,0.20108311975521,-5.17562805866522
AT1G55190,-0.174019620583034,4.49995338996373,-1.78178068761144,0.0894571867677588,0.20108311975521,-5.10433285211016
AT1G60900,-0.219032335702495,6.19486837812376,-1.78148114583461,0.0895074094067413,0.201174559152799,-5.29804523719936
AT2G06210,0.137680353469413,5.85966768859827,1.78099174527483,0.0895895171296243,0.201337635510925,-5.2811665336652
AT3G09690,0.229157028094854,5.34659793762812,1.78092871768765,0.0896000961253388,0.20133994524274,-5.23983158194626
AT1G64210,-0.675396266223553,2.91482568366466,-1.78051733853126,0.0896691714320284,0.201473687250816,-4.85646707117163
AT1G29560,0.5491089814331,1.6079143362951,1.78033500007571,0.0896998028780238,0.201521032150564,-4.59155409229181
AT1G08820,-0.198242461193195,6.39839309828507,-1.78024457739176,0.0897149965409471,0.201533687881838,-5.30638895292888
AT1G73690,0.482141348698,2.59047765889563,1.77994374786846,0.0897655607311347,0.201625787982133,-4.7841143337662
AT4G15950,0.445879934750984,2.61020868025233,1.77973117916007,0.0898013046650092,0.201684583671254,-4.76805967704696
AT3G17100,-0.182309410559546,6.12632359093759,-1.77952329316466,0.0898362730831736,0.201722968562844,-5.29192490228974
